"i","x","y"
70,372.2773,679.73509023
70,373.0098,679.90009023
70,373.5373,679.93509023
70,373.8098,679.97009023
70,373.9873,680.06879023
70,374.2098,680.37004023
70,374.2211,680.63129023
70,374.47985,680.84004023
70,375.06985,681.05004023
70,375.35985,681.11004023
70,375.42355,681.17004023
70,375.6898,681.38004023
70,375.98605,681.54879023
70,376.2298,681.92004023
70,376.3873,682.24254023
70,376.4998,682.52004023
70,376.5186,682.74254023
70,376.4699,682.86004023
70,376.4911,682.94504023
70,376.69985,683.06004023
70,377.61485,683.26504023
70,378.43985,683.32004023
70,378.6361,683.27504023
70,378.74985,683.20004023
70,378.82985,683.17754023
70,378.90985,683.32004023
70,378.99355,684.04754023
70,378.97985,684.52004023
70,378.91105,684.62379023
70,379.2398,684.93004023
70,379.6398,685.13004023
70,380.0398,685.33004023
70,380.2448,685.40004023
70,380.4498,685.47004023
70,380.5098,685.76879023
70,380.7198,686.27004023
70,380.88855,686.58879023
70,381.2598,686.81004023
70,381.9948,687.01004023
70,382.7298,687.21004023
70,383.0998,687.91004023
70,383.4698,688.61004023
70,383.08355,688.59634023
70,382.39,688.88999023
70,382.1025,689.20124023
70,381.89,689.51999023
70,381.8012,689.84749023
70,381.92995,690.15999023
70,382.00245,690.51749023
70,381.84995,690.91999023
70,381.6973,691.15404023
70,381.51995,691.36999023
70,381.28995,691.40499023
70,381.05995,691.43999023
70,380.95995,691.97499023
70,380.85995,692.50999023
70,380.92495,692.84499023
70,380.98995,693.17999023
70,380.69745,693.29499023
70,380.44995,693.70999023
70,380.6462,694.25999023
70,380.78995,694.50999023
70,380.9987,694.51399023
70,381.34995,694.54029023
70,381.43745,694.65529023
70,380.84995,694.92029023
70,379.42495,695.43154023
70,379.04995,695.59029023
70,379.01495,695.76029023
70,378.97995,695.93029023
70,378.70995,696.39529023
70,378.43995,696.86029023
70,378.13995,697.16029023
70,377.83995,697.46029023
70,377.76995,697.80029023
70,377.69995,698.14029023
70,377.22995,698.04029023
70,376.75995,697.94029023
70,376.45995,698.14029023
70,376.15995,698.34029023
70,376.25995,698.91029023
70,376.35995,699.48029023
70,376.39615,699.54279023
70,376.43985,699.68029023
70,376.38985,699.81779023
70,376.15985,699.88029023
70,374.9436,699.91529023
70,374.07985,699.95029023
70,374.21485,700.55029023
70,374.34985,701.15029023
70,374.34985,701.32029023
70,374.34985,701.49029023
70,374.17985,702.41029023
70,374.00985,703.03029023
70,373.70985,703.06529023
70,373.40985,703.10029023
70,373.50235,703.48654023
70,373.34,703.96999023
70,372.41625,704.48874023
70,371.74,704.90999023
70,371.67,705.07999023
70,371.6,705.24999023
70,371.365,705.61499023
70,371.13,705.97999023
70,370.595,706.17999023
70,370.06,706.37999023
70,370,706.79999023
70,369.94,707.21999023
70,369.91,707.20869023
70,369.88,707.18999023
70,368.6275,706.36749023
70,368.23,705.61999023
70,368.7,705.21999023
70,369.17,704.81999023
70,369.36875,704.08249023
70,369.17,702.93999023
70,368.0275,702.46749023
70,367.29,702.39999023
70,367.89,701.59999023
70,368.49,700.79999023
70,368.2575,700.76629023
70,367.02,700.53004023
70,365.4775,700.26129023
70,364.34,700.38999023
70,363.1,700.82874023
70,362.46,701.46999023
70,362.46,702.33999023
70,362.46,703.20999023
70,361.59,703.54499023
70,360.72,703.87999023
70,360.2325,704.34749023
70,359.64,705.21999023
70,359.02,705.16499023
70,358.4,705.10999023
70,357.88,704.63499023
70,357.36,704.15999023
70,357.03,703.73499023
70,356.7,703.30999023
70,356.27,703.25999023
70,355.84,703.20999023
70,355.085,703.68249023
70,354.33,704.43999023
70,353.665,704.96249023
70,353,705.19999023
70,352.43,704.96499023
70,351.86,704.72999023
70,352.0025,703.70624023
70,351.86,702.53999023
70,351.3375,702.23374023
70,351.1,702.06999023
70,350.97,701.86874023
70,350.63,701.02999023
70,350.28625,699.09624023
70,350.16,697.79999023
70,350.3,696.89999023
70,350.44,695.99999023
70,350.11,695.33999023
70,349.78,694.67999023
70,350.06125,694.28749023
70,349.21,693.81999023
70,347.1225,693.78249023
70,345.89,693.81999023
70,344.69125,693.75119023
70,343.71,694.10994023
70,343.8125,695.17369023
70,343.99,695.80994023
70,343.775,695.84744023
70,342.57,695.80994023
70,340.6025,695.73744023
70,339.07,695.52994023
70,337.26125,695.18119023
70,336.03,695.04994023
70,335.815,694.68494023
70,335.18,694.10994023
70,334.5125,693.78494023
70,333.56,693.24994023
70,332.9,692.70619023
70,332.24,692.58994023
70,331.195,692.58994023
70,330.15,692.58994023
70,328.54,692.35244023
70,326.93,692.39994023
70,326.515,692.89869023
70,325.89,692.96989023
70,324.49875,692.55489023
70,323.04,691.92989023
70,322.18625,691.44114023
70,321.34,691.16989023
70,320.6625,690.94864023
70,319.34,690.59989023
70,317.64875,690.29114023
70,316.31,689.83989023
70,314.7175,689.43864023
70,314.13,689.17989023
70,314.1525,688.70239023
70,313.47,688.50989023
70,312.58875,688.43869023
70,311.85,688.50989023
70,311.15875,688.64239023
70,310.55,688.78989023
70,309.91,687.66614023
70,309.39,686.93989023
70,307.55,685.61864023
70,306.31,684.79989023
70,302.28375,683.62614023
70,297.86,682.24989023
70,296.1125,680.60614023
70,293.96,678.75989023
70,292.61625,678.11489023
70,290.5,677.16989023
70,288.3725,676.37239023
71,477.66,647.11999023
71,478.195,646.84999023
71,478.73,646.57999023
71,479.47,646.31499023
71,480.21,646.04999023
71,480.81,645.54999023
71,481.41,645.04999023
71,481.411,644.94624023
71,481.80975,644.63999023
71,482.45225,644.30374023
71,482.68975,644.16999023
71,482.92475,644.00499023
71,483.15975,643.83999023
71,483.52475,643.53999023
71,483.88975,643.23999023
71,484.57434,642.81812023
71,485.36975,642.69999023
71,485.906,642.66499023
71,486.23975,642.62999023
71,486.34975,642.72869023
71,486.90975,643.02994023
71,487.47725,643.19994023
71,487.84975,643.36994023
71,488.1785,643.69119023
71,488.64975,644.16994023
71,489.1385,644.50494023
71,489.52975,644.83994023
71,489.71975,645.15869023
71,490.05975,645.37994023
71,490.586,645.57994023
71,491.05975,645.77994023
71,491.40475,645.87244023
71,491.68975,645.79994023
71,491.98975,645.80094023
71,492.40975,646.10969023
71,492.90975,646.81719023
71,493.40975,647.11969023
71,494.251,647.29469023
71,494.88975,647.31969023
71,495.25975,647.31969023
71,495.62975,647.31969023
71,496.37225,647.29339023
71,496.76975,647.31969023
71,496.87725,647.27969023
71,496.90975,647.17969023
71,497.00475,647.21469023
71,497.30975,647.57969023
71,497.636,647.93594023
71,497.78975,647.99974023
71,497.86475,648.13099023
71,497.96975,648.65974023
71,498.13725,649.63224023
71,498.10975,650.19974023
71,497.991,650.67849023
71,497.9698,651.20974023
71,498.2073,652.10349023
71,498.6398,652.74974023
71,498.9123,653.07224023
71,499.3798,653.28974023
71,500.1648,653.56349023
71,500.6498,653.88974023
71,500.7773,654.15974023
71,501.2498,654.42974023
71,501.75855,654.56349023
71,502.2598,654.89974023
71,502.82355,655.33224023
71,503.1398,655.56974023
71,503.7742,656.38002023
71,504.3398,657.23974023
71,504.9798,657.70974023
71,505.6198,658.17974023
71,505.661,658.27344023
71,505.94975,658.71969023
71,506.2235,659.22969023
71,506.54975,659.58969023
71,506.79225,659.72344023
71,507.28975,660.05969023
71,507.93475,660.52094023
71,508.42975,660.92969023
71,508.85725,661.33344023
71,509.02975,661.72969023
71,509.07475,662.11094023
71,509.56975,662.73969023
71,510.21225,663.35719023
71,511.10975,664.07969023
71,512.28475,664.92594023
71,512.64975,665.41969023
71,512.61475,665.66594023
71,512.48975,665.79969023
71,512.43855,666.00219023
71,512.5898,666.42969023
71,512.9248,667.12469023
71,513.2598,667.36969023
71,513.46855,667.54469023
71,513.7298,667.56969023
71,514.18105,667.53469023
71,514.7298,667.49969023
71,515.3598,667.58219023
71,516.1698,667.79969023
71,516.88105,668.12344023
71,517.21,668.49999023
71,516.98625,669.81374023
71,516.71,670.81999023
71,517.16,671.33874023
71,517.61,671.75999023
71,518,671.99499023
71,518.39,672.22999023
71,518.555,672.47999023
71,518.72,672.72999023
71,518.5425,673.05249023
71,518.29,673.59999023
71,518.08837,674.01959023
71,517.82,674.39999023
71,517.12536,675.40682023
71,516.44,676.41999023
71,516.29375,677.35999023
71,516.17,678.41999023
71,516.6275,679.17999023
71,517.01,679.99999023
71,516.86132,680.36455023
71,516.58,680.63999023
71,516.365,680.75124023
71,515.88,680.83999023
71,514.74125,680.97749023
71,514.06,681.03999023
71,513.945,681.03999023
71,513.83,681.03999023
71,513.37875,681.16249023
71,512.77,681.47999023
71,511.83,681.27999023
71,510.89,681.07999023
71,507.67,681.07999023
71,504.45,681.07999023
71,503.23125,680.69499023
71,501.9,680.00999023
71,501.2825,679.69249023
71,499.36,678.66999023
71,495.3675,676.69249023
71,493.19,675.71999023
71,492.78875,675.70249023
71,491.99,675.57999023
71,490.6425,674.99624023
71,489.7,674.50999023
71,489.56625,674.44499023
71,488.63,674.37999023
71,487.22,674.37999023
71,485.81,674.37999023
71,485.745,673.70999023
71,485.68,673.03999023
71,485.01,672.83999023
71,484.34,672.63999023
71,484.0725,672.72249023
71,482.2,672.09999023
71,480.82454,671.49114023
71,479.51,670.75999023
71,479.51,670.21999023
71,479.51,669.67999023
71,478.775,669.61499023
71,478.04,669.54999023
71,476.8325,670.03624023
71,475.22,670.61999023
71,474.52125,670.83999023
71,473.62,670.75999023
71,472.37625,670.18874023
71,471.74,669.81999023
71,471.33875,669.38374023
71,469.73,668.33999023
71,467.91625,667.50499023
71,467.31,667.26999023
71,466.52375,667.43874023
71,466.24,666.99999023
71,466.305,666.09999023
71,465.17,665.79999023
71,464.03,665.79999023
71,462.89,665.79999023
71,463.155,665.12499023
71,463.42,664.44999023
71,463.3362,664.18499023
71,462.74995,663.91999023
71,461.12745,663.85499023
71,459.96995,663.78999023
71,460.23495,663.59999023
71,460.49995,663.40999023
71,460.49995,662.93999023
71,460.49995,662.46999023
71,460.43115,661.71749023
71,460.1599,661.06999023
71,460.02365,660.47749023
71,460.08985,659.98999023
71,460.19235,659.59874023
71,460.48985,659.04999023
71,461.22985,658.30624023
71,462.56985,657.50999023
71,463.48985,656.80874023
71,464.04985,656.30999023
71,464.93735,655.72249023
71,465.92985,655.02999023
71,466.2861,654.75124023
71,466.3798,654.59999023
71,466.3986,654.39249023
71,466.52985,653.95999023
71,466.7986,653.51624023
71,467.05985,653.31999023
71,467.25485,653.27879023
71,467.32985,653.28999023
71,467.6311,653.11249023
71,469.13985,652.28999023
71,469.8861,651.90499023
71,469.9798,651.90999023
71,469.82355,652.04749023
71,469.80975,652.07999023
71,470.21225,651.96624023
71,471.01975,651.94994023
71,471.6535,651.89874023
71,471.88975,651.74999023
71,472.216,651.62874023
71,472.48975,651.40999023
71,472.66475,650.60874023
71,472.68975,650.00999023
71,473.111,649.82249023
71,474.43975,649.52999023
71,475.03225,649.40499023
71,475.15975,649.24999023
71,475.06605,649.11749023
71,474.97975,649.05999023
71,475.54975,648.69499023
71,476.11975,648.32999023
71,476.88975,647.72999023
71,477.65975,647.12999023
71,477.65975,647.12499023
72,486.24,642.62999023
72,486.13,642.22499023
72,486.02,641.81999023
72,486.61,641.65499023
72,487.2,641.48999023
72,487.345,641.29999023
72,487.49,641.10999023
72,487.605,641.05999023
72,487.72,641.00999023
72,487.81,641.00499023
72,488.29,640.81999023
72,488.91625,640.48749023
72,489.34,640.25999023
72,489.75625,640.05249023
72,490,639.91999023
72,490.165,639.65999023
72,490.33,639.39999023
72,490.3662,639.31879023
72,490.49995,639.14004023
72,490.79245,638.96129023
72,491.27995,638.87999023
72,492.0962,638.82999023
72,492.55995,638.77999023
72,493.1587,638.82999023
72,493.50995,638.87999023
72,493.36495,638.61999023
72,493.21995,638.35999023
72,493.14995,638.11999023
72,493.07995,637.87999023
72,492.93745,637.88299023
72,492.71995,637.84049023
72,492.75995,637.70424023
72,493.36995,637.41049023
72,494.57495,636.83549023
72,494.78995,636.65049023
72,494.85995,636.34549023
72,494.92995,636.04049023
72,495.1887,635.75549023
72,495.58995,635.47049023
72,495.87995,635.44549023
72,496.01995,635.42049023
72,495.63995,635.02049023
72,495.25995,634.62049023
72,496.60995,634.78049023
72,497.95995,634.94049023
72,498.43995,634.59049023
72,499.09995,634.24049023
72,499.71962,634.29859023
72,500.32995,634.42053023
72,500.6787,634.50803023
72,500.80995,634.52053023
72,501.37995,634.52053023
72,501.94995,634.52053023
72,502.67495,634.50803023
72,503.36995,634.57053023
72,503.7412,634.86803023
72,503.93995,635.09053023
72,503.94395,635.37303023
72,504.2702,635.79053023
72,505.17895,635.95178023
72,506.0202,636.18053023
72,506.3702,636.57553023
72,506.6902,636.94053023
72,506.9127,637.05553023
72,507.0602,637.32053023
72,507.21395,637.72303023
72,507.5402,638.02053023
72,507.8627,638.17178023
72,508.1102,638.45053023
72,508.42395,639.06053023
72,508.49025,639.31053023
72,509.27025,638.76053023
72,510.05025,638.21053023
72,509.96525,638.12303023
72,509.82025,637.93053023
72,509.78905,637.72053023
72,510.0503,637.60053023
72,510.7328,637.53173023
72,510.9503,637.50053023
72,511.2353,637.31553023
72,511.5203,637.13053023
72,511.6403,637.10553023
72,511.7603,637.08053023
72,511.8328,637.06173023
72,512.0403,637.08053023
72,513.1353,637.19428023
72,514.0803,637.27048023
72,514.4803,637.24548023
72,514.8803,637.22048023
72,514.9303,636.08048023
72,514.9803,634.94048023
72,515.0303,634.68048023
72,515.0803,634.42048023
72,515.2203,634.21048023
72,515.3603,634.00048023
72,515.4453,633.88048023
72,515.7403,633.76048023
72,516.09405,634.25423023
72,516.5903,634.86048023
72,517.4353,634.92668023
72,517.9203,634.76043023
72,517.8703,634.04543023
72,517.8203,633.48043023
72,518.0853,633.43043023
72,518.3503,633.38043023
72,518.7003,632.76543023
72,519.0503,632.15043023
72,519.5753,632.36543023
72,520.1003,632.58043023
72,520.6953,632.48043023
72,521.2903,632.38043023
72,521.5753,631.95543023
72,521.8603,631.53043023
72,522.1203,631.48043023
72,522.3803,631.43043023
72,522.4953,631.03043023
72,522.6103,630.63043023
72,522.9453,630.58043023
72,523.2803,630.53043023
72,523.3303,630.32043023
72,523.3803,630.11043023
72,523.3053,629.85043023
72,523.2303,629.59043023
72,523.40655,629.39418023
72,523.8003,629.16043023
72,524.0203,629.11543023
72,524.2403,629.07043023
72,524.8053,629.67043023
72,525.3703,630.27043023
72,525.85405,631.17418023
72,526.8403,632.28043023
72,527.63155,632.63543023
72,527.9203,633.89043023
72,529.0603,635.78543023
72,530.2003,636.57043023
72,530.6003,636.83543023
72,531.0003,637.10043023
72,531.13655,637.42043023
72,531.6703,638.85043023
72,532.2078,640.47168023
72,532.3403,640.99043023
72,532.80905,641.22543023
72,534.0803,642.06043023
72,535.0228,642.71418023
72,535.5603,643.27043023
72,535.9478,642.80043023
72,536.2303,644.34043023
72,536.5803,647.34793023
72,536.6303,648.24043023
72,536.6828,649.20668023
72,536.63,650.77999023
72,536.37001,652.20781023
72,535.96,653.59999023
72,535.02,653.93499023
72,534.08,654.26999023
72,533.0125,655.37124023
72,531.54,657.07999023
72,531.21875,657.56499023
72,530.2,658.55999023
72,528.67125,659.34374023
72,528.05,660.83999023
72,527.74875,663.34499023
72,527.65005,664.04999023
72,527.25005,664.51999023
72,526.85005,664.98999023
72,526.71505,665.45999023
72,526.58005,665.92999023
72,525.50505,666.86999023
72,524.43005,667.80999023
72,523.99505,667.70749023
72,522.96005,667.40999023
72,520.8113,667.03999023
72,519.06005,667.26999023
72,518.4463,668.81249023
72,518.5301,669.94999023
72,519.1301,669.94999023
72,519.7301,669.94999023
72,520.08635,670.72124023
72,519.7301,671.28999023
72,519.5651,671.34629023
72,519.7001,671.65004023
72,519.0451,671.94004023
72,518.3901,672.23004023
72,518.0051,671.99504023
72,517.6201,671.76004023
72,517.1701,671.34254023
72,516.7201,670.82004023
72,516.9926,669.81504023
72,517.2201,668.51004023
72,516.8826,668.12629023
72,516.1701,667.81004023
72,515.36385,667.58504023
72,514.7301,667.51004023
72,514.18135,667.54004023
72,513.7301,667.57004023
72,513.46885,667.54504023
72,513.2601,667.37004023
72,512.9251,667.12504023
72,512.5901,666.43004023
72,512.43885,665.99879023
72,512.49005,665.80004023
72,512.61505,665.66254023
72,512.65005,665.42004023
72,512.28505,664.92629023
72,511.11005,664.08004023
72,510.2163,663.36129023
72,509.57,662.73999023
72,509.075,662.11624023
72,509.03,661.73999023
72,508.8575,661.33624023
72,508.43,660.93999023
72,507.935,660.52249023
72,507.29,660.05999023
72,506.79625,659.72374023
72,506.55,659.58999023
72,506.22375,659.22999023
72,505.95,658.71999023
72,505.6575,658.27374023
72,505.62,658.18004023
72,504.98,657.71004023
72,504.34,657.24004023
72,503.86375,656.50629023
72,503.14,655.57004023
72,502.7,655.23504023
72,502.26,654.90004023
72,501.76,654.56379023
72,501.26,654.43004023
72,500.78375,654.16004023
72,500.66,653.89004023
72,500.17,653.56379023
72,499.38,653.29004023
72,498.9125,653.07254023
72,498.64,652.75004023
72,498.2075,652.10754023
72,497.97,651.21004023
72,497.9912,650.68379023
72,498.10995,650.21004023
72,498.13745,649.64129023
72,497.96995,648.66004023
72,497.86495,648.12754023
72,497.78995,648.00004023
72,497.6312,647.94124023
72,497.29995,647.58999023
72,496.9987,647.21999023
72,496.9,647.17999023
72,496.8763,647.27999023
72,496.77005,647.31999023
72,496.3763,647.29369023
72,495.63,647.31999023
72,495.26,647.31999023
72,494.89,647.31999023
72,494.255,647.29499023
72,493.41,647.11999023
72,492.91,646.81874023
72,492.41,646.11999023
72,491.99,645.80249023
72,491.69,645.79949023
72,491.40625,645.87199023
72,491.07,645.77949023
72,490.5925,645.57949023
72,490.07,645.37949023
72,489.72125,645.15824023
72,489.53,644.83949023
72,489.1425,644.50449023
72,488.65,644.16949023
72,488.17875,643.69074023
72,487.85,643.36949023
72,487.4775,643.19949023
72,486.91,643.02949023
72,486.35,642.72824023
73,462.57,633.57999023
73,462.3,632.93499023
73,462.03,632.28999023
73,462.505,631.67499023
73,462.98,631.05999023
73,463.03,630.10999023
73,463.08,629.15999023
73,463.41,628.77999023
73,463.74,628.39999023
73,464.025,627.78499023
73,464.31,627.16999023
73,464.545,626.78999023
73,464.78,626.40999023
73,465.015,625.41499023
73,465.25,624.41999023
73,465.49,624.22999023
